reason,root_vel_max,root_vel_min,root_acc_max,root_acc_min,still_max_sec,trajectory_duration_sec,present_ratio,center_valid_frame_ratio,center_valid_frame_count,video_duration_sec,seq_name,frame_count,track_count,video_width,video_height,video_path,pkl_path,object_key,source_path,scenario,environment,task_label,subtask_label,s3_uri,date,bucket
pass,10.813608,0.015249,308.956751,0.000000,0.500500,25.759067,-1.000000,,,25.759067,50216_77601_103338,772,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/21777/50216_77601_103338_mano/50216_77601_103338_mano.pkl,work-122/clips/家庭服务类/21777/50216_77601_103338.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/21777/50216_77601_103338.mp4,家庭服务类,家庭卧室,衣物悬挂晾晒,外套挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/21777/50216_77601_103338.mp4,20260422,part_001
pass,7.708348,0.009767,186.233382,0.000000,1.101100,32.165467,-1.000000,,,32.165467,50580_104777_136962,964,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/21789/50580_104777_136962_mano/50580_104777_136962_mano.pkl,work-122/clips/家庭服务类/21789/50580_104777_136962.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/21789/50580_104777_136962.mp4,家庭服务类,家庭卧室,衣物悬挂晾晒,外套挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/21789/50580_104777_136962.mp4,20260422,part_001
pass,10.833464,0.015659,246.142373,0.000000,0.233567,26.426400,-1.000000,,,26.426400,50744_80636_107051,792,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/22713/50744_80636_107051_mano/50744_80636_107051_mano.pkl,work-122/clips/家庭服务类/22713/50744_80636_107051.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/22713/50744_80636_107051.mp4,家庭服务类,家庭卧室,衣物折叠整理,上衣折叠归置,s3://production-clipped/work-122/clips/家庭服务类/22713/50744_80636_107051.mp4,20260422,part_001
pass,3.887541,0.044966,107.792637,0.000003,0.200200,9.175833,-1.000000,,,9.175833,48789_2257_11418,275,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/2481/48789_2257_11418_mano/48789_2257_11418_mano.pkl,work-122/clips/家庭服务类/2481/48789_2257_11418.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/2481/48789_2257_11418.mp4,家庭服务类,家庭餐区,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/2481/48789_2257_11418.mp4,20260422,part_001
pass,14.578516,0.018677,347.739273,0.000000,0.266933,13.780433,-1.000000,,,14.014000,49193_16788_30812,420,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/26648/49193_16788_30812_mano/49193_16788_30812_mano.pkl,work-122/clips/家庭服务类/26648/49193_16788_30812.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/26648/49193_16788_30812.mp4,家庭服务类,家庭生活阳台区,衣物悬挂晾晒,上衣挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/26648/49193_16788_30812.mp4,20260422,part_001
pass,7.187162,0.043473,177.312984,0.000000,0.500500,12.045367,-1.000000,,,12.045367,51563_2930_14954,361,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/26663/51563_2930_14954_mano/51563_2930_14954_mano.pkl,work-122/clips/家庭服务类/26663/51563_2930_14954.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/26663/51563_2930_14954.mp4,家庭服务类,家庭生活阳台区,衣物悬挂晾晒,外套挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/26663/51563_2930_14954.mp4,20260422,part_001
pass,6.384221,0.017119,146.894789,0.000000,0.166833,3.803800,-1.000000,,,3.803800,50760_5951_9778,114,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/27458/50760_5951_9778_mano/50760_5951_9778_mano.pkl,work-122/clips/家庭服务类/27458/50760_5951_9778.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/27458/50760_5951_9778.mp4,家庭服务类,家庭客厅,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/27458/50760_5951_9778.mp4,20260422,part_001
pass,10.540011,0.051698,247.179318,0.000000,0.133467,6.973633,-1.000000,,,6.973633,51506_1697_8655,209,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/27749/51506_1697_8655_mano/51506_1697_8655_mano.pkl,work-122/clips/家庭服务类/27749/51506_1697_8655.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/27749/51506_1697_8655.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/27749/51506_1697_8655.mp4,20260422,part_001
pass,3.348457,0.018344,79.940815,0.000000,0.700700,9.075733,-1.000000,,,9.075733,50456_39553_48652,272,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/6993/50456_39553_48652_mano/50456_39553_48652_mano.pkl,work-122/clips/家庭服务类/6993/50456_39553_48652.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/6993/50456_39553_48652.mp4,家庭服务类,家庭客厅,餐具归置,碗堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/6993/50456_39553_48652.mp4,20260422,part_001
pass,3.592954,0.016516,100.808186,0.000000,0.433767,23.723700,-1.000000,,,23.723700,49681_28220_51943,711,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7002/49681_28220_51943_mano/49681_28220_51943_mano.pkl,work-122/clips/家庭服务类/7002/49681_28220_51943.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7002/49681_28220_51943.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/7002/49681_28220_51943.mp4,20260422,part_001
pass,4.523156,0.035255,95.087344,0.000000,0.400400,6.072733,-1.000000,,,6.072733,49157_60195_66298,182,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7008/49157_60195_66298_mano/49157_60195_66298_mano.pkl,work-122/clips/家庭服务类/7008/49157_60195_66298.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7008/49157_60195_66298.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机关盖,s3://production-clipped/work-122/clips/家庭服务类/7008/49157_60195_66298.mp4,20260422,part_001
pass,3.348172,0.016022,97.545534,0.000001,0.266933,7.440767,-1.000000,,,7.440767,49061_2094_9527,223,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7009/49061_2094_9527_mano/49061_2094_9527_mano.pkl,work-122/clips/家庭服务类/7009/49061_2094_9527.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7009/49061_2094_9527.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机开盖,s3://production-clipped/work-122/clips/家庭服务类/7009/49061_2094_9527.mp4,20260422,part_001
pass,3.798906,0.019326,99.996073,0.000000,0.467133,22.455767,-1.000000,,,22.455767,48646_24501_46988,673,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7013/48646_24501_46988_mano/48646_24501_46988_mano.pkl,work-122/clips/家庭服务类/7013/48646_24501_46988.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7013/48646_24501_46988.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/7013/48646_24501_46988.mp4,20260422,part_001
pass,3.746695,0.014144,103.021301,0.000000,0.367033,28.128100,-1.000000,,,28.128100,48647_47405_75519,843,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7013/48647_47405_75519_mano/48647_47405_75519_mano.pkl,work-122/clips/家庭服务类/7013/48647_47405_75519.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7013/48647_47405_75519.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/7013/48647_47405_75519.mp4,20260422,part_001
pass,4.857983,0.043007,102.052564,0.000000,0.133467,3.803800,-1.000000,,,3.803800,50961_67189_70975,114,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7231/50961_67189_70975_mano/50961_67189_70975_mano.pkl,work-122/clips/家庭服务类/7231/50961_67189_70975.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7231/50961_67189_70975.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机关盖,s3://production-clipped/work-122/clips/家庭服务类/7231/50961_67189_70975.mp4,20260422,part_001
pass,3.502347,0.002716,88.119169,0.000000,0.967633,17.584233,-1.000000,,,17.584233,50406_51105_68662,527,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7234/50406_51105_68662_mano/50406_51105_68662_mano.pkl,work-122/clips/家庭服务类/7234/50406_51105_68662.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7234/50406_51105_68662.mp4,家庭服务类,家庭客厅,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/7234/50406_51105_68662.mp4,20260422,part_001
pass,4.133449,0.012145,99.990038,0.000000,0.300300,14.514500,-1.000000,,,14.514500,50105_31145_45689,435,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7237/50105_31145_45689_mano/50105_31145_45689_mano.pkl,work-122/clips/家庭服务类/7237/50105_31145_45689.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7237/50105_31145_45689.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/7237/50105_31145_45689.mp4,20260422,part_001
pass,5.393035,0.020994,141.132673,0.000000,0.266933,24.190833,-1.000000,,,24.190833,49566_80855_105050,725,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/8668/49566_80855_105050_mano/49566_80855_105050_mano.pkl,work-122/clips/家庭服务类/8668/49566_80855_105050.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/8668/49566_80855_105050.mp4,家庭服务类,家庭客厅,衣物折叠整理,袜子折叠归置,s3://production-clipped/work-122/clips/家庭服务类/8668/49566_80855_105050.mp4,20260422,part_001
pass,4.610153,0.021875,115.820668,0.000000,0.367033,7.273933,-1.000000,,,7.273933,49916_25222_32491,218,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9507/49916_25222_32491_mano/49916_25222_32491_mano.pkl,work-122/clips/家庭服务类/9507/49916_25222_32491.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9507/49916_25222_32491.mp4,家庭服务类,家庭厨房,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/9507/49916_25222_32491.mp4,20260422,part_001
pass,3.956589,0.020353,115.161703,0.000000,0.734067,14.981633,-1.000000,,,14.981633,49136_1463_16427,449,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9517/49136_1463_16427_mano/49136_1463_16427_mano.pkl,work-122/clips/家庭服务类/9517/49136_1463_16427.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9517/49136_1463_16427.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/9517/49136_1463_16427.mp4,20260422,part_001
pass,3.493812,0.007879,98.377267,0.000000,0.667333,28.361667,-1.000000,,,28.361667,49317_76058_104429,850,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9905/49317_76058_104429_mano/49317_76058_104429_mano.pkl,work-122/clips/家庭服务类/9905/49317_76058_104429.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9905/49317_76058_104429.mp4,家庭服务类,家庭客厅,衣物折叠整理,袜子折叠归置,s3://production-clipped/work-122/clips/家庭服务类/9905/49317_76058_104429.mp4,20260422,part_001
pass,5.791130,0.021640,133.966838,0.000000,0.600600,19.352667,-1.000000,,,19.352667,49140_29917_49242,580,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9906/49140_29917_49242_mano/49140_29917_49242_mano.pkl,work-122/clips/家庭服务类/9906/49140_29917_49242.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9906/49140_29917_49242.mp4,家庭服务类,家庭客厅,地面物品整理,玩具收纳入筐,s3://production-clipped/work-122/clips/家庭服务类/9906/49140_29917_49242.mp4,20260422,part_001
pass,4.634276,0.012113,121.393362,0.000000,0.467133,27.727700,-1.000000,,,27.727700,48938_33415_61145,831,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9907/48938_33415_61145_mano/48938_33415_61145_mano.pkl,work-122/clips/家庭服务类/9907/48938_33415_61145.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9907/48938_33415_61145.mp4,家庭服务类,家庭客厅,地面物品整理,玩具收纳入筐,s3://production-clipped/work-122/clips/家庭服务类/9907/48938_33415_61145.mp4,20260422,part_001
pass,3.558639,0.015634,94.706913,0.000000,0.367033,9.809800,-1.000000,,,9.809800,48649_33080_42916,294,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9911/48649_33080_42916_mano/48649_33080_42916_mano.pkl,work-122/clips/家庭服务类/9911/48649_33080_42916.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9911/48649_33080_42916.mp4,家庭服务类,家庭厨房,餐具归置,碗堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/9911/48649_33080_42916.mp4,20260422,part_001
pass,3.418077,0.014839,81.420607,0.000049,0.333667,9.676333,-1.000000,,,9.676333,50298_41770_51444,290,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10001/50298_41770_51444_mano/50298_41770_51444_mano.pkl,work-122/clips/家庭服务类/10001/50298_41770_51444.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10001/50298_41770_51444.mp4,家庭服务类,家庭客厅,衣物折叠整理,袜子折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10001/50298_41770_51444.mp4,20260422,part_001
pass,3.875220,0.004938,102.586683,0.000000,0.400400,20.920900,-1.000000,,,20.920900,49733_1843_22779,627,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10005/49733_1843_22779_mano/49733_1843_22779_mano.pkl,work-122/clips/家庭服务类/10005/49733_1843_22779.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10005/49733_1843_22779.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/10005/49733_1843_22779.mp4,20260422,part_001
pass,5.065313,0.021945,142.623633,0.000000,0.433767,4.337667,-1.000000,,,4.337667,49736_34109_38480,130,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10005/49736_34109_38480_mano/49736_34109_38480_mano.pkl,work-122/clips/家庭服务类/10005/49736_34109_38480.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10005/49736_34109_38480.mp4,家庭服务类,家庭厨房,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/10005/49736_34109_38480.mp4,20260422,part_001
pass,4.463305,0.039730,104.796751,0.000000,0.133467,3.703700,-1.000000,,,3.703700,49737_39640_43357,111,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10005/49737_39640_43357_mano/49737_39640_43357_mano.pkl,work-122/clips/家庭服务类/10005/49737_39640_43357.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10005/49737_39640_43357.mp4,家庭服务类,家庭厨房,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/10005/49737_39640_43357.mp4,20260422,part_001
pass,4.287756,0.013703,93.609015,0.000000,0.200200,4.604600,-1.000000,,,4.604600,49284_30381_34979,138,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10008/49284_30381_34979_mano/49284_30381_34979_mano.pkl,work-122/clips/家庭服务类/10008/49284_30381_34979.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10008/49284_30381_34979.mp4,家庭服务类,家庭厨房,餐具归置,碗堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/10008/49284_30381_34979.mp4,20260422,part_001
pass,4.134892,0.017773,101.907208,0.000000,0.433767,23.056367,-1.000000,,,23.056367,49772_107937_130992,691,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10697/49772_107937_130992_mano/49772_107937_130992_mano.pkl,work-122/clips/家庭服务类/10697/49772_107937_130992.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10697/49772_107937_130992.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10697/49772_107937_130992.mp4,20260422,part_001
pass,3.943195,0.016313,109.101516,0.000000,0.867533,30.630600,-1.000000,,,30.630600,49673_31749_62377,918,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10698/49673_31749_62377_mano/49673_31749_62377_mano.pkl,work-122/clips/家庭服务类/10698/49673_31749_62377.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10698/49673_31749_62377.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10698/49673_31749_62377.mp4,20260422,part_001
pass,4.295967,0.017266,115.836086,0.000000,0.400400,29.696333,-1.000000,,,29.696333,51591_25140_54867,890,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11309/51591_25140_54867_mano/51591_25140_54867_mano.pkl,work-122/clips/家庭服务类/11309/51591_25140_54867.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11309/51591_25140_54867.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11309/51591_25140_54867.mp4,20260422,part_001
pass,3.638565,0.017736,100.395500,0.000211,0.800800,20.720700,-1.000000,,,20.720700,51592_55441_76159,621,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11309/51592_55441_76159_mano/51592_55441_76159_mano.pkl,work-122/clips/家庭服务类/11309/51592_55441_76159.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11309/51592_55441_76159.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11309/51592_55441_76159.mp4,20260422,part_001
pass,4.289916,0.024967,112.984708,0.000000,0.300300,23.923900,-1.000000,,,23.923900,51426_72644_96572,717,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11335/51426_72644_96572_mano/51426_72644_96572_mano.pkl,work-122/clips/家庭服务类/11335/51426_72644_96572.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11335/51426_72644_96572.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11335/51426_72644_96572.mp4,20260422,part_001
pass,4.073014,0.015053,115.836965,0.000000,0.333667,23.957267,-1.000000,,,23.957267,51427_97621_121549,718,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11335/51427_97621_121549_mano/51427_97621_121549_mano.pkl,work-122/clips/家庭服务类/11335/51427_97621_121549.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11335/51427_97621_121549.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11335/51427_97621_121549.mp4,20260422,part_001
pass,6.678821,0.005994,169.875360,0.000000,0.700700,30.096733,-1.000000,,,30.096733,51287_2219_32312,902,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11347/51287_2219_32312_mano/51287_2219_32312_mano.pkl,work-122/clips/家庭服务类/11347/51287_2219_32312.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11347/51287_2219_32312.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/11347/51287_2219_32312.mp4,20260422,part_001
pass,3.959620,0.008255,104.960447,0.000000,0.300300,22.355667,-1.000000,,,22.355667,51235_69140_91520,670,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11348/51235_69140_91520_mano/51235_69140_91520_mano.pkl,work-122/clips/家庭服务类/11348/51235_69140_91520.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11348/51235_69140_91520.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11348/51235_69140_91520.mp4,20260422,part_001
pass,3.628431,0.013027,101.346533,0.000000,0.467133,22.355667,-1.000000,,,22.355667,51236_92430_114809,670,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11348/51236_92430_114809_mano/51236_92430_114809_mano.pkl,work-122/clips/家庭服务类/11348/51236_92430_114809.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11348/51236_92430_114809.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11348/51236_92430_114809.mp4,20260422,part_001
pass,3.885785,0.013783,99.308214,0.000000,0.467133,24.124100,-1.000000,,,24.124100,50474_99452_123559,723,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11353/50474_99452_123559_mano/50474_99452_123559_mano.pkl,work-122/clips/家庭服务类/11353/50474_99452_123559.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11353/50474_99452_123559.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11353/50474_99452_123559.mp4,20260422,part_001
